,Make,Model,Variant,Ex_Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux_in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot_lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel_lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto_Diing_Rear_View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat_Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Iobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat_Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti_lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake_force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recoended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child_Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads_Up_Display,Welcome_Lights,Battery,Electric_Range,Price,Mileage,carsrange
745,Mg,Zs Ev,Excite,2088000,1197,4.0,4.0,RWD (),In-line,BS 6,"Front, Longitudinal",Injection,45 litres,Electric,1644.0,4314.0,1809.0,SUV,5.0,12.0,22.0,23.0,14.16 km/kg,1785,5,165 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,215/50 R17,215/50 R17,Electric Power,All Windows,Yes,Smart Key,142.76PS@3500rpm,353Nm@5000rpm,Analog,Digital,Analog,Yes,5.0,Fabric,Automatic,2585 mm,215/50 R17,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Manual",448 litres,Yes,Yes,Yes,Digital,Yes,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Automatic,Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,"Eco, Sport, Normal",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2510 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,6.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,"Audio Controls, Cup Holders",Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,"44.5 (kWh), Lithium Ion",340 km/full charge,"Rs. 20,88,000",16.5,Medium
746,Mg,Zs Ev,Exclusive,2358000,1197,4.0,4.0,RWD (),In-line,BS 6,"Front, Longitudinal",Injection,45 litres,Electric,1644.0,4314.0,1809.0,SUV,5.0,12.0,22.0,23.0,14.16 km/kg,1785,5,165 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,215/50 R17,215/50 R17,Electric Power,All Windows,Yes,Smart Key,142.76PS@3500rpm,353Nm@5000rpm,Analog,Digital,Analog,Yes,5.0,Leather,Automatic,2585 mm,215/50 R17,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Manual",448 litres,Yes,Yes,Yes,Digital,Yes,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Automatic,Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,"Sport, Normal, Eco",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2510 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,6.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,"Audio Controls, Cup Holders",Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,"44.5 (kWh), Lithium Ion",340 km/full charge,"Rs. 23,58,000",16.5,Medium
747,Kia,Carnival,Premium 7 Str,2495000,2199,4.0,4.0,FWD (),In-line,BS 6,"Front, Longitudinal",Injection,45 litres,Diesel,1755.0,5115.0,1985.0,MUV,5.0,12.0,22.0,23.0,14.16 km/kg,1785,8,165 mm,Ventilated Disc,Ventilated Disc,Macpherson strut with Coil Spring,Multi link,1985 mm,1540 mm,235/60 R18,235/60 R18,Electric Power,All Windows,Yes,Smart Key,200PS@3800rpm,440Nm@1750-2750rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Automatic,3060 mm,235/60 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 Years Warranty,Yes,"Manual, With Remote",540 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Yes,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Yes,"Normal, Eco",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,"Audio Controls, Cup Holders",Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,CRDi,Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 24,95,000",16.5,Medium
748,Kia,Carnival,Premium 8 Str,2515000,2199,4.0,4.0,FWD (),In-line,BS 6,"Front, Longitudinal",Injection,45 litres,Diesel,1755.0,5115.0,1985.0,MUV,5.0,12.0,22.0,23.0,14.16 km/kg,1785,8,165 mm,Ventilated Disc,Ventilated Disc,Macpherson strut with Coil Spring,Multi link,1985 mm,1540 mm,235/60 R18,235/60 R18,Electric Power,All Windows,Yes,Smart Key,200PS@3800rpm,440Nm@1750-2750rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Automatic,3060 mm,235/60 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 Years Warranty,Yes,"Manual, With Remote",540 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Yes,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Yes,"Normal, Eco",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,"Audio Controls, Cup Holders",Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,CRDi,Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 25,15,000",16.5,Medium
749,Kia,Carnival,Prestige 7 Str,2895000,2199,4.0,4.0,FWD (),In-line,BS 6,"Front, Longitudinal",Injection,45 litres,Diesel,1755.0,5115.0,1985.0,MUV,5.0,12.0,22.0,23.0,14.16 km/kg,1785,8,165 mm,Ventilated Disc,Ventilated Disc,Macpherson strut with Coil Spring,Multi link,1985 mm,1540 mm,235/60 R18,235/60 R18,Electric Power,All Windows,Yes,Smart Key,200PS@3800rpm,440Nm@1750-2750rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Automatic,3060 mm,235/60 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 Years Warranty,Yes,"Manual, With Remote",540 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Yes,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Yes,"Normal, Eco",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2510 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,"Audio Controls, Cup Holders",Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,CRDi,Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 28,95,000",16.5,Medium
750,Kia,Carnival,Prestige 9 (6+3) Str,2995000,2199,4.0,4.0,FWD (),In-line,BS 6,"Front, Longitudinal",Injection,45 litres,Diesel,1755.0,5115.0,1985.0,MUV,5.0,12.0,22.0,23.0,14.16 km/kg,1785,8,165 mm,Ventilated Disc,Ventilated Disc,Macpherson strut with Coil Spring,Multi link,1985 mm,1540 mm,235/60 R18,235/60 R18,Electric Power,All Windows,"Yes, with memory",Smart Key,200PS@3800rpm,440Nm@1750-2750rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Automatic,3060 mm,235/60 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 Years Warranty,Yes,"Manual, With Remote",540 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Yes,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Yes,"Normal, Eco",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2510 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,"Cup Holders, Audio Controls",Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,CRDi,Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 29,95,000",16.5,Medium
751,Kia,Carnival,Limousine 7 Str,3395000,2199,4.0,4.0,FWD (),In-line,BS 6,"Front, Longitudinal",Injection,45 litres,Diesel,1755.0,5115.0,1985.0,MUV,5.0,12.0,22.0,23.0,14.16 km/kg,1785,8,165 mm,Ventilated Disc,Ventilated Disc,Macpherson strut with Coil Spring,Multi link,1985 mm,1540 mm,235/60 R18,235/60 R18,Electric Power,All Windows,Yes,Smart Key,200PS@3800rpm,440Nm@1750-2750rpm,Digital,Analog,Analog,Yes,7.0,Leather,Automatic,3060 mm,235/60 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 Years Warranty,Yes,"Manual, With Remote",540 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Yes,3 Zone climate control,Yes,Yes,Yes,Yes,Yes,Yes,"Normal, Eco",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2510 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,"Audio Controls, Cup Holders",Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,CRDi,Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 33,95,000",16.5,Medium
752,Skoda,Superb,Style 1.8 Tsi Mt,2599599,1798,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,66 litres,Petrol,1483.0,4861.0,1864.0,Sedan,4.0,10.6,14.12,14.12,14.16 km/kg,1449,6,164 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",1490 mm,1540 mm,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,180PS@6200RPM,320Nm@1450-3900rpm,Analog,Analog,Analog,Yes,5.0,Leather,Manual,2841 mm,205/55R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",625 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Analog,Manual,Analog + Digital,Yes,11.1 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2010 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,8.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 25,99,599",12.184000000000001,Medium
753,Skoda,Superb,Style 1.8 Tsi At,2779599,1798,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,66 litres,Petrol,1483.0,4861.0,1864.0,Sedan,4.0,10.1,14.67,14.67,14.16 km/kg,1540,7,164 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",1490 mm,1540 mm,205/55 R16,205/55 R16,Electro-Hydraulic,All Windows,Yes,Smart Key,180PS@6200RPM,250NM@1250-5000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2841 mm,205/55 R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",625 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Analog,Manual,Analog + Digital,Yes,11.7 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2030 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,8.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 27,79,599",12.156500000000001,Medium
754,Skoda,Superb,L & K 1.8 Tsi At,3099599,1798,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,66 litres,Petrol,1483.0,4861.0,1864.0,Sedan,4.0,11.3,13.7,13.7,14.16 km/kg,1540,7,164 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,"multi-element axle, with one longitudinal and transverse links, with torsion stabiliser",1490 mm,1540 mm,215/55 R17,215/55 R17,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,180PS@6200RPM,250NM@1250-5000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2841 mm,215/55 R17,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",625 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Automatic,Analog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2030 kg,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,8.0,11.1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 30,99,599",12.38,Medium
755,Skoda,Superb,L & K 2.0 Tdi At,3349599,1968,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,66 litres,Diesel,1483.0,4861.0,1864.0,Sedan,4.0,15.1,18.19,18.19,14.16 km/kg,1565,6,149 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",1490 mm,1540 mm,215/55 R17,215/55 R17,Electro-Hydraulic,All Windows,Yes,Smart Key,177PS@4000RPM,350Nm@1500-3500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2841 mm,215/55 R17,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",625 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Analog,Automatic,Analog + Digital,Yes,11.1 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2060 kg,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,8.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 33,49,599",16.4905,Medium
756,Skoda,Superb,Style 2.0 Tdi At,3029599,1968,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,66 litres,Diesel,1483.0,4861.0,1864.0,Sedan,4.0,15.1,18.19,18.19,14.16 km/kg,1565,6,149 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",1490 mm,1540 mm,215/55 R16,215/55 R16,Electro-Hydraulic,All Windows,Yes,Smart Key,177PS@4000RPM,350Nm@1500-3500rpm,Digital,Analog,Analog,1,5.0,Leather,Automatic,2841 mm,215/55 R16,Yes,3,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",625 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Automatic,Analog + Digital,Yes,11.1 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2060 kg,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Rear passenger side airbags",Yes,Yes,Yes,Yes,8.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 30,29,599",16.4905,Medium
757,Skoda,Superb,Corporate Edition 1.8 Tsi At,2599599,1798,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,66 litres,Petrol,1483.0,4861.0,1864.0,Sedan,4.0,10.1,14.67,14.67,14.16 km/kg,1540,7,164 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabilizer,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",1490 mm,1540 mm,205/55 R16,205/55 R16,Electro-Hydraulic,All Windows,Yes,Smart Key,180PS@6200RPM,250NM@1250-5000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2841 mm,205/55 R16,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",625 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Analog,Manual,Analog + Digital,Yes,11.7 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2030 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,8.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 25,99,599",12.156500000000001,Medium
